61,11,0,0,0,0,0,0,1,20,20,10,19,1,2,0,62,31,20,10,19,1,2,0,6,14,4,1,1,0,0,0,0,4,5,4,6,6,1,1,6,18,9,5,7,6,1,1,53,15,0,0,0,0,0,0,1,14,17,14,20,2,0,1,54,29,17,14,20,2,0,1,65,9,0,0,0,0,0,0,2,17,24,14,14,2,1,1,67,26,24,14,14,2,1,1,math
56,28,3,0,0,0,0,0,21,24,24,8,6,2,1,2,77,52,27,8,6,2,1,2,40,14,12,0,0,0,0,0,10,10,13,9,21,2,2,0,50,24,25,9,21,2,2,0,84,23,0,0,0,0,0,0,18,17,27,28,17,1,0,0,102,40,27,28,17,1,0,0,84,20,1,0,0,0,0,0,14,19,31,29,10,2,1,0,98,39,32,29,10,2,1,0,text
61,4,0,0,0,0,0,0,3,15,14,14,18,0,1,1,64,19,14,14,18,0,1,1,13,16,4,0,0,0,0,0,1,5,6,5,6,7,3,1,14,21,10,5,6,7,3,1,59,5,0,0,0,0,0,0,2,11,16,23,9,3,1,0,61,16,16,23,9,3,1,0,65,2,0,0,0,0,0,0,4,10,13,17,19,4,1,0,69,12,13,17,19,4,1,0,math
55,32,9,0,0,0,0,0,30,28,19,10,6,1,2,1,85,60,28,10,6,1,2,1,63,27,10,0,0,0,0,0,15,15,35,20,13,3,0,0,78,42,45,20,13,3,0,0,80,37,3,0,0,0,0,0,23,19,39,27,11,2,0,0,103,56,42,27,11,2,0,0,80,33,5,0,0,0,0,0,17,13,44,39,5,0,1,0,97,46,49,39,5,0,1,0,text
60,42,7,3,0,0,0,0,57,25,6,8,6,11,0,0,117,67,13,11,6,11,0,0,203,5,0,0,0,0,0,0,100,34,48,20,6,1,0,0,303,39,48,20,6,1,0,0,201,6,0,0,0,0,0,0,87,41,49,27,4,0,0,0,288,47,49,27,4,0,0,0,201,5,0,0,0,0,0,0,82,40,59,21,5,0,0,0,283,45,59,21,5,0,0,0,text
41,3,1,0,0,0,0,0,1,3,4,13,22,1,2,0,42,6,5,13,22,1,2,0,22,4,0,2,0,0,0,0,2,1,3,8,6,4,4,1,24,5,3,10,6,4,4,1,47,2,0,0,0,0,0,0,0,2,8,21,15,3,0,1,47,4,8,21,15,3,0,1,45,3,0,0,0,0,0,0,1,4,11,19,8,3,1,2,46,7,11,19,8,3,1,2,halftone
77,41,4,0,0,0,0,0,39,37,25,7,5,10,0,0,116,78,29,7,5,10,0,0,134,29,0,0,0,0,0,0,24,49,58,26,7,0,0,0,158,78,58,26,7,0,0,0,130,29,1,0,0,0,0,0,34,45,41,33,7,1,0,0,164,74,42,33,7,1,0,0,130,28,1,0,0,0,0,0,23,50,51,28,8,0,0,0,153,78,52,28,8,0,0,0,text
60,27,5,0,0,0,0,0,26,22,20,13,6,4,1,1,86,49,25,13,6,4,1,1,61,22,8,0,0,0,0,0,9,12,33,20,17,1,0,0,70,34,41,20,17,1,0,0,83,27,1,0,0,0,0,0,15,16,36,35,8,2,0,0,98,43,37,35,8,2,0,0,80,30,1,0,0,0,0,0,15,11,47,32,6,0,1,0,95,41,48,32,6,0,1,0,text
70,34,7,1,0,0,0,0,36,33,15,10,10,9,0,0,106,67,22,11,10,9,0,0,167,10,0,0,0,0,0,0,55,41,48,26,7,1,0,0,222,51,48,26,7,1,0,0,168,9,0,0,0,0,0,0,45,49,44,36,4,0,0,0,213,58,44,36,4,0,0,0,169,10,0,0,0,0,0,0,42,46,50,39,3,0,0,0,211,56,50,39,3,0,0,0,text
77,32,5,0,0,0,0,0,34,32,22,11,7,9,0,0,111,64,27,11,7,9,0,0,149,10,0,0,0,0,0,0,47,29,45,29,9,1,0,0,196,39,45,29,9,1,0,0,153,9,0,0,0,0,0,0,40,38,50,28,7,0,0,0,193,47,50,28,7,0,0,0,148,11,0,0,0,0,0,0,39,35,46,33,7,0,0,0,187,46,46,33,7,0,0,0,text
